product,categoryid
"['商城', '正品', '易星', '电子', '烟', '专用', '烟弹', '高级', '烟嘴', '戒烟', '产品', '多味', '可', '选']",10
"['商城', '正品', '易星', '电子', '烟烟弹', '烟嘴', '清', '烟毒', '戒烟', '产品', '个装', '多味']",10
"['内联升', '休闲', '棉鞋', '传统', '时尚', '平底', '潮鞋', '系带', '男士', '五眼', '棉', '棉鞋', '千层底', '布面', '纯', '黑色', '老', '北京', '布鞋', '厂家', '编', '号码']",10
"['内联升', '休闲', '棉鞋', '传统', '时尚', '平底', '潮鞋', '系带', '男士', '五眼', '棉', '棉鞋', '千层底', '布面', '纯', '黑色', '老', '北京', '布鞋', '厂家', '编', '号码']",10
"['易星', '苹果', '风', '电子', '烟', '国家专利', '最新款', '清肺', '电子', '香菸', '神器', '戒烟', '正品']",10
"['商城', '正品', '易星', '电子', '烟烟弹', '烟嘴', '清', '烟毒', '戒烟', '产品', '个装', '多味']",10
"['正品', '易星', '三代', '电子', '烟如', '真味', '豪华', '装', '戒烟', '产品', '特价', '包邮', '双杆', '套装']",10
"['易星', '原装', '配件', '烟杆', '电子', '烟', '电池', '大容量', '设计', '磁石', '接口']",10
"['商城', '正品', '易星', '电子', '烟', '烟盒', '可', '配', '专用', '易星', '烟杆', '烟盒', '多色款']",10
"['易星', '电子', '烟', '新款', '健康', '戒烟', '产品', '一次性', '电子', '烟', '一支', '装可', '抽口']",10
"['易星', '正品', '新款', '戒烟', '产品', '无效', '退款', '第三代', '电子', '烟', '原装', '雾化器', '带', '咬嘴', '黑色']",10
"['德国', '系列', '不锈钢', '飞机', '多功能', '镇纸']",10
"['商城', '正品', '易星', '电子', '烟烟弹', '烟液', '清', '烟毒', '戒烟', '产品', '烟油', '装', '中华', '味', '可', '留言', '口味']",10
"['易星', '原装', '配件', '烟杆', '电子', '烟', '电池', '大容量', '设计', '磁石', '接口']",10
"['名仕', '大容量', '电子', '烟烟弹', '新', '口味', '个', '装送', '电子', '烟']",10
"['易星', '新品', '戒烟', '产品', '所有', '电子', '香菸', '烟弹', '通用', '烟油', '玉溪', '味烟液', '正品', '多种', '口味', '可', '选择']",10
"['易星', '新款', '一次性', '电子', '烟', '真味', '健康', '戒烟', '替烟', '产品', '支一', '盒装', '万宝路', '味']",10
"['易星', '新款', '一次性', '电子', '烟', '真味', '健康', '戒烟', '替烟', '产品', '支一', '盒装', '万宝路', '味']",10
"['商城', '正品', '易星', '电子', '烟', '烟盒', '可', '配', '专用', '易星', '烟杆', '烟盒', '多色款']",10
"['跃活', '系列', '金属', '款', '电子', '点烟器', '黑色']",10
"['正品', '易星', '三代', '电子', '烟如', '真味', '豪华', '装', '戒烟', '产品', '特价', '包邮', '双杆', '套装']",10
"['正品', '易星', '三代', '电子', '烟如', '真味', '豪华', '装', '戒烟', '产品', '特价', '包邮', '双杆', '套装']",10
"['易星', '新品', '戒烟', '产品', '所有', '电子', '香菸', '烟弹', '通用', '烟油', '玉溪', '味烟液', '正品', '多种', '口味', '可', '选择']",10
"['易星', '新款', '一次性', '电子', '烟', '真味', '健康', '戒烟', '替烟', '产品', '支一', '盒装', '万宝路', '味']",10
"['易星', '原装', '配件', '烟杆', '电子', '烟', '电池', '大容量', '设计', '磁石', '接口']",10
"['易星', '原装', '配件', '烟杆', '电子', '烟', '电池', '大容量', '设计', '磁石', '接口']",10
"['内联升', '休闲', '棉鞋', '传统', '时尚', '平底', '潮鞋', '系带', '男士', '五眼', '棉', '棉鞋', '千层底', '布面', '纯', '黑色', '老', '北京', '布鞋', '厂家', '编', '号码']",10
"['易星', '正品', '新款', '戒烟', '产品', '无效', '退款', '第三代', '电子', '烟', '原装', '雾化器', '带', '咬嘴', '黑色']",10
"['商城', '正品', '易星', '电子', '烟', '烟盒', '可', '配', '专用', '易星', '烟杆', '烟盒', '多色款']",10
"['商城', '正品', '易星', '电子', '烟烟弹', '烟嘴', '清', '烟毒', '戒烟', '产品', '个装', '多味']",10
"['官方', '正品', '易星', '电子', '烟', '二代', '烟盒', '式', '电子', '烟清', '烟毒', '戒烟', '产品', '礼品', '特', '价款']",10
"['易星', '正品', '新款', '戒烟', '产品', '无效', '退款', '第三代', '电子', '烟', '原装', '雾化器', '带', '咬嘴', '黑色']",10
"['正品', '易星', '三代', '电子', '烟如', '真味', '豪华', '装', '戒烟', '产品', '特价', '包邮', '双杆', '套装']",10
"['易星', '原装', '配件', '烟杆', '电子', '烟', '电池', '大容量', '设计', '磁石', '接口']",10
"['易星', '原装', '配件', '烟杆', '电子', '烟', '电池', '大容量', '设计', '磁石', '接口']",10
"['正品', '易星', '三代', '电子', '烟如', '真味', '豪华', '装', '戒烟', '产品', '特价', '包邮', '双杆', '套装']",10
"['正品', '易星', '三代', '电子', '烟如', '真味', '豪华', '装', '戒烟', '产品', '特价', '包邮', '双杆', '套装']",10
"['易星', '原装', '配件', '烟杆', '电子', '烟', '电池', '大容量', '设计', '磁石', '接口']",10
"['正品', '易星', '第三代', '健康', '电子', '烟', '套装', '卫生', '耐用', '烟弹', '官方', '直销', '戒烟', '产品', '黑色', '款']",10
"['易星', '正品', '新款', '戒烟', '产品', '无效', '退款', '第三代', '电子', '烟', '原装', '雾化器', '带', '咬嘴', '黑色']",10
"['易星', '苹果', '风', '电子', '烟', '国家专利', '最新款', '清肺', '电子', '香菸', '神器', '戒烟', '正品']",10
"['德国', '系列', '不锈钢', '飞机', '多功能', '镇纸']",10
"['跃活', '系列', '金属', '款', '电子', '点烟器', '黑色']",10
"['商城', '正品', '易星', '电子', '烟', '烟盒', '可', '配', '专用', '易星', '烟杆', '烟盒', '多色款']",10
"['易星', '原装', '配件', '烟杆', '电子', '烟', '电池', '大容量', '设计', '磁石', '接口']",10
"['易星', '欧美', '夜店', '潮人', '电子', '烟', '蒸汽', '烟草', '电子', '水', '烟枪', '电子', '烟']",10
"['易星', '原装', '配件', '烟杆', '电子', '烟', '电池', '大容量', '设计', '磁石', '接口']",10
"['正品', '易星', '第三代', '健康', '电子', '烟', '套装', '卫生', '耐用', '烟弹', '官方', '直销', '戒烟', '产品', '黑色', '款']",10
"['易星', '原装', '配件', '烟杆', '电子', '烟', '电池', '大容量', '设计', '磁石', '接口']",10
"['带', '登山扣', '羽毛球', '打火机', '新奇特', '打火机', '支持', '全国', '货到付款']",10
"['官方', '正品', '易星', '电子', '烟', '二代', '烟盒', '式', '电子', '烟清', '烟毒', '戒烟', '产品', '礼品', '特', '价款']",10
"['商城', '正品', '易星', '电子', '烟烟弹', '烟液', '清', '烟毒', '戒烟', '产品', '烟油', '装', '中华', '味', '可', '留言', '口味']",10
"['易星', '正品', '新款', '戒烟', '产品', '无效', '退款', '第三代', '电子', '烟', '原装', '雾化器', '带', '咬嘴', '黑色']",10
"['官方', '正品', '易星', '电子', '烟', '二代', '烟盒', '式', '电子', '烟清', '烟毒', '戒烟', '产品', '礼品', '特', '价款']",10
"['内联升', '休闲', '棉鞋', '传统', '时尚', '平底', '潮鞋', '系带', '男士', '五眼', '棉', '棉鞋', '千层底', '布面', '纯', '黑色', '老', '北京', '布鞋', '厂家', '编', '号码']",10
"['正品', '易星', '第三代', '健康', '电子', '烟', '套装', '卫生', '耐用', '烟弹', '官方', '直销', '戒烟', '产品', '黑色', '款']",10
"['名仕', '大容量', '电子', '烟烟弹', '新', '口味', '个', '装送', '电子', '烟']",10
"['内联升', '休闲', '棉鞋', '传统', '时尚', '平底', '潮鞋', '系带', '男士', '五眼', '棉', '棉鞋', '千层底', '布面', '纯', '黑色', '老', '北京', '布鞋', '厂家', '编', '号码']",10
"['商城', '正品', '易星', '电子', '烟烟弹', '烟液', '清', '烟毒', '戒烟', '产品', '烟油', '装', '中华', '味', '可', '留言', '口味']",10
"['易星', '苹果', '风', '电子', '烟', '国家专利', '最新款', '清肺', '电子', '香菸', '神器', '戒烟', '正品']",10
"['易星', '新款', '一次性', '电子', '烟', '真味', '健康', '戒烟', '替烟', '产品', '支一', '盒装', '万宝路', '味']",10
"['带', '登山扣', '羽毛球', '打火机', '新奇特', '打火机', '支持', '全国', '货到付款']",10
"['名仕', '大容量', '电子', '烟烟弹', '新', '口味', '个', '装送', '电子', '烟']",10
"['易星', '正品', '新款', '戒烟', '产品', '无效', '退款', '第三代', '电子', '烟', '原装', '雾化器', '带', '咬嘴', '黑色']",10
"['易星', '新品', '戒烟', '产品', '所有', '电子', '香菸', '烟弹', '通用', '烟油', '玉溪', '味烟液', '正品', '多种', '口味', '可', '选择']",10
"['易星', '新品', '戒烟', '产品', '所有', '电子', '香菸', '烟弹', '通用', '烟油', '玉溪', '味烟液', '正品', '多种', '口味', '可', '选择']",10
"['跃活', '系列', '金属', '款', '电子', '点烟器', '黑色']",10
"['商城', '正品', '易星', '电子', '烟', '专用', '烟弹', '高级', '烟嘴', '戒烟', '产品', '多味', '可', '选']",10
"['易星', '原装', '配件', '烟杆', '电子', '烟', '电池', '大容量', '设计', '磁石', '接口']",10
"['商城', '正品', '易星', '电子', '烟烟弹', '烟液', '清', '烟毒', '戒烟', '产品', '烟油', '装', '中华', '味', '可', '留言', '口味']",10
"['易星', '新款', '电子', '烟', '原装', '配套', '烟弹', '中华', '味颗', '一', '盒装', '可', '留言', '要求', '口味']",10
"['易星', '新款', '一次性', '电子', '烟', '真味', '健康', '戒烟', '替烟', '产品', '支一', '盒装', '万宝路', '味']",10
"['易星', '苹果', '风', '电子', '烟', '国家专利', '最新款', '清肺', '电子', '香菸', '神器', '戒烟', '正品']",10
"['易星', '正品', '新款', '戒烟', '产品', '无效', '退款', '第三代', '电子', '烟', '原装', '雾化器', '带', '咬嘴', '黑色']",10
"['易星', '新款', '一次性', '电子', '烟', '真味', '健康', '戒烟', '替烟', '产品', '支一', '盒装', '万宝路', '味']",10
"['易星', '欧美', '夜店', '潮人', '电子', '烟', '蒸汽', '烟草', '电子', '水', '烟枪', '电子', '烟']",10
"['名仕', '大容量', '电子', '烟烟弹', '新', '口味', '个', '装送', '电子', '烟']",10
"['易星', '正品', '电子', '烟', '戒烟', '产品', '正品', '最', '有效', '的', '清肺', '烟毒', '套装', '升级', '配置']",10
"['易星', '欧美', '夜店', '潮人', '电子', '烟', '蒸汽', '烟草', '电子', '水', '烟枪', '电子', '烟']",10
"['易星', '电子', '烟烟弹', '三代', '新款', '一体', '雾化', '烟弹', '多种', '口味', '及', '颜色', '留言', '说明', '黑白', '两色个', '装', '黑色']",10
"['易星', '新品', '戒烟', '产品', '所有', '电子', '香菸', '烟弹', '通用', '烟油', '玉溪', '味烟液', '正品', '多种', '口味', '可', '选择']",10
"['名仕', '大容量', '电子', '烟烟弹', '新', '口味', '个', '装送', '电子', '烟']",10
"['商城', '正品', '易星', '电子', '烟', '专用', '烟弹', '高级', '烟嘴', '戒烟', '产品', '多味', '可', '选']",10
"['名仕', '大容量', '电子', '烟烟弹', '新', '口味', '个', '装送', '电子', '烟']",10
"['正品', '易星', '第三代', '健康', '电子', '烟', '套装', '卫生', '耐用', '烟弹', '官方', '直销', '戒烟', '产品', '黑色', '款']",10
"['内联升', '休闲', '棉鞋', '传统', '时尚', '平底', '潮鞋', '系带', '男士', '五眼', '棉', '棉鞋', '千层底', '布面', '纯', '黑色', '老', '北京', '布鞋', '厂家', '编', '号码']",10
"['内联升', '休闲', '棉鞋', '传统', '时尚', '平底', '潮鞋', '系带', '男士', '五眼', '棉', '棉鞋', '千层底', '布面', '纯', '黑色', '老', '北京', '布鞋', '厂家', '编', '号码']",10
"['名仕', '大容量', '电子', '烟烟弹', '新', '口味', '个', '装送', '电子', '烟']",10
"['商城', '正品', '易星', '电子', '烟', '烟盒', '可', '配', '专用', '易星', '烟杆', '烟盒', '多色款']",10
"['德国', '系列', '不锈钢', '飞机', '多功能', '镇纸']",10
"['跃活', '系列', '金属', '款', '电子', '点烟器', '黑色']",10
"['易星', '电子', '烟烟弹', '三代', '新款', '一体', '雾化', '烟弹', '多种', '口味', '及', '颜色', '留言', '说明', '黑白', '两色个', '装', '黑色']",10
"['官方', '正品', '易星', '电子', '烟', '二代', '烟盒', '式', '电子', '烟清', '烟毒', '戒烟', '产品', '礼品', '特', '价款']",10
"['官方', '正品', '易星', '电子', '烟', '二代', '烟盒', '式', '电子', '烟清', '烟毒', '戒烟', '产品', '礼品', '特', '价款']",10
"['易星', '新品', '戒烟', '产品', '所有', '电子', '香菸', '烟弹', '通用', '烟油', '玉溪', '味烟液', '正品', '多种', '口味', '可', '选择']",10
"['德国', '系列', '不锈钢', '飞机', '多功能', '镇纸']",10
"['易星', '新款', '电子', '烟', '原装', '配套', '烟弹', '中华', '味颗', '一', '盒装', '可', '留言', '要求', '口味']",10
"['内联升', '休闲', '棉鞋', '传统', '时尚', '平底', '潮鞋', '系带', '男士', '五眼', '棉', '棉鞋', '千层底', '布面', '纯', '黑色', '老', '北京', '布鞋', '厂家', '编', '号码']",10
"['易星', '正品', '新款', '戒烟', '产品', '无效', '退款', '第三代', '电子', '烟', '原装', '雾化器', '带', '咬嘴', '黑色']",10
"['带', '登山扣', '羽毛球', '打火机', '新奇特', '打火机', '支持', '全国', '货到付款']",10
"['正品', '易星', '第三代', '健康', '电子', '烟', '套装', '卫生', '耐用', '烟弹', '官方', '直销', '戒烟', '产品', '黑色', '款']",10
"['易星', '欧美', '夜店', '潮人', '电子', '烟', '蒸汽', '烟草', '电子', '水', '烟枪', '电子', '烟']",10
"['易星', '电子', '烟', '新款', '健康', '戒烟', '产品', '一次性', '电子', '烟', '一支', '装可', '抽口']",10
"['跃活', '系列', '金属', '款', '电子', '点烟器', '黑色']",10
"['跃活', '系列', '金属', '款', '电子', '点烟器', '黑色']",10
"['跃活', '系列', '金属', '款', '电子', '点烟器', '黑色']",10
"['官方', '正品', '易星', '电子', '烟', '二代', '烟盒', '式', '电子', '烟清', '烟毒', '戒烟', '产品', '礼品', '特', '价款']",10
"['易星', '欧美', '夜店', '潮人', '电子', '烟', '蒸汽', '烟草', '电子', '水', '烟枪', '电子', '烟']",10
"['跃活', '系列', '金属', '款', '电子', '点烟器', '黑色']",10
"['易星', '新款', '一次性', '电子', '烟', '真味', '健康', '戒烟', '替烟', '产品', '支一', '盒装', '万宝路', '味']",10
"['易星', '电子', '烟烟弹', '三代', '新款', '一体', '雾化', '烟弹', '多种', '口味', '及', '颜色', '留言', '说明', '黑白', '两色个', '装', '黑色']",10
